ObjectID,TimeIndex,Direction,Node,Type
133,0,NS,SS,NK
133,79,EW,AD,NK
133,86,EW,IK,CK
133,119,NS,IK,CK
133,2171,ES,ES,ES
1287,0,EW,SS,NK
1287,0,NS,SS,NK
1287,1078,EW,AD,NK
1287,1085,EW,IK,CK
1287,1097,NS,IK,CK
1287,1657,EW,ID,NK
1287,1657,NS,ID,NK
1287,2171,ES,ES,ES
137,0,EW,SS,NK
137,0,NS,SS,NK
137,897,EW,AD,NK
137,936,EW,IK,CK
137,2171,ES,ES,ES
1241,0,EW,SS,CK
1241,0,NS,SS,CK
1241,2171,ES,ES,ES
1148,0,EW,SS,NK
1148,0,NS,SS,NK
1148,1550,EW,AD,NK
1148,1556,EW,IK,CK
1148,1573,NS,IK,CK
1148,2125,EW,ID,NK
1148,2125,NS,ID,NK
1148,2171,ES,ES,ES
1008,0,EW,SS,NK
1008,0,NS,SS,NK
1008,1145,EW,AD,NK
1008,1152,EW,IK,CK
1008,2103,NS,IK,CK
1008,2171,ES,ES,ES
707,0,EW,SS,NK
707,0,NS,SS,NK
707,397,EW,AD,NK
707,403,EW,IK,EK
707,426,NS,IK,CK
707,2171,ES,ES,ES
1038,0,EW,SS,NK
1038,0,NS,SS,NK
1038,488,EW,AD,NK
1038,502,EW,IK,HK
1038,505,NS,IK,HK
1038,1737,NS,ID,NK
1038,2171,ES,ES,ES
473,0,EW,SS,CK
473,0,NS,SS,EK
473,853,EW,ID,NK
473,853,NS,ID,NK
473,1395,EW,AD,NK
473,1630,EW,AD,NK
473,1636,EW,IK,CK
473,1639,NS,IK,EK
473,2171,ES,ES,ES
1732,0,EW,SS,EK
1732,0,NS,SS,CK
1732,588,NS,ID,NK
1732,2171,ES,ES,ES
1774,0,EW,SS,CK
1774,0,NS,SS,EK
1774,1008,NS,ID,NK
1774,2171,ES,ES,ES
310,0,EW,SS,CK
310,0,NS,SS,EK
310,493,EW,ID,NK
310,493,NS,ID,NK
310,2171,ES,ES,ES
986,0,EW,SS,NK
986,0,NS,SS,NK
986,172,EW,AD,NK
986,179,EW,IK,CK
986,192,NS,IK,CK
986,1653,NS,ID,NK
986,2171,ES,ES,ES
735,0,EW,SS,NK
735,0,NS,SS,NK
735,414,EW,AD,NK
735,420,EW,IK,EK
735,438,NS,IK,CK
735,2171,ES,ES,ES
462,0,EW,SS,CK
462,0,NS,SS,EK
462,1165,EW,ID,NK
462,1165,NS,ID,NK
462,2030,EW,AD,NK
462,2088,EW,AD,NK
462,2094,EW,IK,CK
462,2171,ES,ES,ES
314,0,EW,SS,CK
314,0,NS,SS,EK
314,925,EW,ID,NK
314,925,NS,ID,NK
314,2171,ES,ES,ES
1210,0,EW,SS,CK
1210,0,NS,SS,CK
1210,2171,ES,ES,ES
1359,0,EW,SS,NK
1359,0,NS,SS,NK
1359,1156,EW,AD,NK
1359,1162,EW,IK,CK
1359,1198,NS,IK,CK
1359,1653,NS,ID,NK
1359,1861,EW,ID,NK
1359,2171,ES,ES,ES
665,0,EW,SS,NK
665,0,NS,SS,NK
665,991,EW,AD,NK
665,997,EW,IK,EK
665,1024,NS,IK,EK
665,1837,EW,ID,NK
665,1837,NS,ID,NK
665,2171,ES,ES,ES
529,0,EW,SS,NK
529,0,NS,SS,NK
529,490,EW,AD,NK
529,496,EW,IK,EK
529,527,NS,IK,EK
529,2171,ES,ES,ES
95,0,EW,SS,CK
95,0,NS,SS,CK
95,2207,ES,ES,ES
1625,0,EW,SS,EK
1625,0,NS,SS,EK
1625,2171,ES,ES,ES
1305,0,EW,SS,NK
1305,0,NS,SS,NK
1305,387,EW,IK,HK
1305,426,NS,IK,HK
1305,1273,EW,ID,NK
1305,1273,NS,ID,NK
1305,2171,ES,ES,ES
438,0,EW,SS,EK
438,0,NS,SS,EK
438,193,EW,ID,NK
438,193,NS,ID,NK
438,589,EW,AD,NK
438,649,EW,AD,NK
438,662,EW,IK,EK
438,695,NS,IK,EK
438,2171,ES,ES,ES
880,0,EW,SS,NK
880,0,NS,SS,NK
880,1055,EW,AD,NK
880,1061,EW,IK,EK
880,1102,NS,IK,EK
880,1837,EW,ID,NK
880,1837,NS,ID,NK
880,2171,ES,ES,ES
1127,0,EW,SS,NK
1127,0,NS,SS,NK
1127,512,EW,AD,NK
1127,519,EW,IK,HK
1127,530,NS,IK,HK
1127,1417,EW,ID,NK
1127,1417,NS,ID,NK
1127,2171,ES,ES,ES
559,0,EW,SS,NK
559,0,NS,SS,NK
559,1317,EW,AD,NK
559,1324,EW,IK,CK
559,1332,NS,IK,EK
559,2171,ES,ES,ES
1257,0,EW,SS,CK
1257,0,NS,SS,CK
1257,2171,ES,ES,ES
1747,0,EW,SS,EK
1747,0,NS,SS,EK
1747,452,NS,ID,NK
1747,2171,ES,ES,ES
1019,0,EW,SS,NK
1019,0,NS,SS,NK
1019,1440,EW,AD,NK
1019,1447,EW,IK,HK
1019,1473,NS,IK,HK
1019,1988,NS,ID,NK
1019,2171,ES,ES,ES
347,0,EW,SS,EK
347,0,NS,SS,EK
347,1117,EW,ID,NK
347,1117,NS,ID,NK
347,2171,ES,ES,ES
704,0,EW,SS,NK
704,0,NS,SS,NK
704,1132,EW,AD,NK
704,1139,EW,IK,EK
704,1168,NS,IK,EK
704,2171,ES,ES,ES
208,0,EW,SS,HK
208,0,NS,SS,HK
208,1249,EW,ID,NK
208,1249,NS,ID,NK
208,1527,EW,AD,NK
208,2183,ES,ES,ES
162,0,EW,SS,CK
162,0,NS,SS,CK
162,301,EW,ID,NK
162,301,NS,ID,NK
162,2171,ES,ES,ES
170,0,EW,SS,CK
170,0,NS,SS,CK
170,1981,EW,ID,NK
170,1981,NS,ID,NK
170,2171,ES,ES,ES
514,0,EW,SS,HK
514,0,NS,SS,HK
514,1153,EW,ID,NK
514,1153,NS,ID,NK
514,2171,ES,ES,ES
69,0,EW,SS,CK
69,0,NS,SS,NK
69,2171,ES,ES,ES
712,0,EW,SS,NK
712,0,NS,SS,NK
712,951,EW,AD,NK
712,957,EW,IK,EK
712,994,NS,IK,EK
712,2171,ES,ES,ES
858,0,EW,SS,NK
858,0,NS,SS,NK
858,264,EW,AD,NK
858,271,EW,IK,EK
858,295,NS,IK,CK
858,1381,EW,ID,NK
858,1381,NS,ID,NK
858,2171,ES,ES,ES
1110,0,EW,SS,NK
1110,0,NS,SS,NK
1110,1122,EW,AD,NK
1110,1128,EW,IK,HK
1110,1153,NS,IK,HK
1110,1921,EW,ID,NK
1110,1921,NS,ID,NK
1110,2171,ES,ES,ES
188,0,EW,SS,HK
188,0,NS,SS,HK
188,1249,EW,ID,NK
188,1249,NS,ID,NK
188,1527,EW,AD,NK
188,2183,ES,ES,ES
760,0,EW,SS,NK
760,0,NS,SS,NK
760,991,EW,AD,NK
760,997,EW,IK,EK
760,1024,NS,IK,EK
760,2171,ES,ES,ES
560,0,EW,SS,NK
560,0,NS,SS,NK
560,1042,EW,AD,NK
560,1048,EW,IK,CK
560,1055,NS,IK,EK
560,2171,ES,ES,ES
615,0,EW,SS,NK
615,0,NS,SS,NK
615,1392,EW,AD,NK
615,1398,EW,IK,CK
615,1404,NS,IK,EK
615,2171,ES,ES,ES
1721,0,EW,SS,EK
1721,0,NS,SS,EK
1721,836,NS,ID,NK
1721,2171,ES,ES,ES
887,0,EW,SS,NK
887,0,NS,SS,NK
887,1152,EW,AD,NK
887,1158,EW,IK,EK
887,1180,NS,IK,CK
887,2053,EW,ID,NK
887,2053,NS,ID,NK
887,2171,ES,ES,ES
1162,0,EW,SS,NK
1162,0,NS,SS,NK
1162,312,EW,AD,NK
1162,324,EW,IK,CK
1162,358,NS,IK,CK
1162,1033,EW,ID,NK
1162,1033,NS,ID,NK
1162,2171,ES,ES,ES
831,0,EW,SS,NK
831,0,NS,SS,NK
831,1356,EW,AD,NK
831,1363,EW,IK,EK
831,1394,NS,IK,EK
831,2005,EW,ID,NK
831,2005,NS,ID,NK
831,2171,ES,ES,ES
386,0,EW,SS,EK
386,0,NS,SS,CK
386,361,EW,ID,NK
386,361,NS,ID,NK
386,417,EW,AD,NK
386,2171,ES,ES,ES
814,0,EW,SS,NK
814,0,NS,SS,NK
814,1024,EW,AD,NK
814,1031,EW,IK,CK
814,1037,NS,IK,EK
814,1837,EW,ID,NK
814,1837,NS,ID,NK
814,2171,ES,ES,ES
1460,0,EW,SS,NK
1460,0,NS,SS,NK
1460,325,EW,AD,NK
1460,331,EW,IK,CK
1460,349,NS,IK,CK
1460,1606,NS,ID,NK
1460,2171,ES,ES,ES
385,0,EW,SS,EK
385,0,NS,SS,CK
385,1237,EW,ID,NK
385,1237,NS,ID,NK
385,2171,ES,ES,ES
182,0,EW,SS,HK
182,0,NS,SS,HK
182,325,EW,ID,NK
182,325,NS,ID,NK
182,507,EW,AD,NK
182,2183,ES,ES,ES
1417,0,EW,SS,NK
1417,0,NS,SS,NK
1417,1858,EW,AD,NK
1417,1864,EW,IK,EK
1417,1899,NS,IK,CK
1417,2126,NS,ID,NK
1417,2149,EW,ID,NK
1417,2171,ES,ES,ES
1602,0,EW,SS,CK
1602,0,NS,SS,CK
1602,679,NS,ID,NK
1602,2171,ES,ES,ES
1641,0,EW,SS,EK
1641,0,NS,SS,CK
1641,2171,ES,ES,ES
107,0,EW,SS,NK
107,0,NS,SS,NK
107,68,EW,AD,NK
107,74,EW,IK,HK
107,95,NS,IK,HK
107,2171,ES,ES,ES
397,0,EW,SS,NK
397,0,NS,SS,NK
397,162,EW,AD,NK
397,168,EW,IK,EK
397,192,NS,IK,CK
397,2171,ES,ES,ES
857,0,EW,SS,NK
857,0,NS,SS,NK
857,1168,EW,AD,NK
857,1175,EW,IK,EK
857,1208,NS,IK,CK
857,1981,EW,ID,NK
857,1981,NS,ID,NK
857,2171,ES,ES,ES
296,0,EW,SS,CK
296,0,NS,SS,EK
296,193,EW,ID,NK
296,193,NS,ID,NK
296,605,EW,AD,NK
296,698,EW,AD,NK
296,2171,ES,ES,ES
539,0,EW,SS,NK
539,0,NS,SS,NK
539,872,EW,AD,NK
539,878,EW,IK,HK
539,894,NS,IK,HK
539,2171,ES,ES,ES
1155,0,EW,SS,NK
1155,0,NS,SS,NK
1155,882,EW,AD,NK
1155,888,EW,IK,CK
1155,924,NS,IK,CK
1155,1705,EW,ID,NK
1155,1705,NS,ID,NK
1155,2171,ES,ES,ES
493,0,EW,SS,EK
493,0,NS,SS,NK
493,521,NS,IK,EK
493,985,EW,ID,NK
493,985,NS,ID,NK
493,1219,EW,AD,NK
493,1552,EW,AD,NK
493,2171,ES,ES,ES
594,0,EW,SS,NK
594,0,NS,SS,NK
594,186,EW,AD,NK
594,192,EW,IK,HK
594,200,NS,IK,HK
594,2171,ES,ES,ES
861,0,EW,SS,NK
861,0,NS,SS,NK
861,1161,EW,AD,NK
861,1168,EW,IK,EK
861,1209,NS,IK,EK
861,1969,EW,ID,NK
861,1969,NS,ID,NK
861,2171,ES,ES,ES
178,0,EW,SS,CK
178,0,NS,SS,CK
178,1717,EW,ID,NK
178,1717,NS,ID,NK
178,1888,EW,AD,NK
178,2171,ES,ES,ES
6,0,EW,SS,CK
6,0,NS,SS,CK
6,2171,ES,ES,ES
1695,0,EW,SS,EK
1695,0,NS,SS,EK
1695,2171,ES,ES,ES
234,0,EW,SS,CK
234,0,NS,SS,CK
234,2171,ES,ES,ES
1454,0,EW,SS,NK
1454,0,NS,SS,NK
1454,1486,EW,AD,NK
1454,1524,EW,IK,CK
1454,1649,NS,IK,CK
1454,1817,NS,ID,NK
1454,2171,ES,ES,ES
1150,0,EW,SS,NK
1150,0,NS,SS,NK
1150,518,EW,AD,NK
1150,525,EW,IK,CK
1150,532,NS,IK,CK
1150,1429,EW,ID,NK
1150,1429,NS,ID,NK
1150,2171,ES,ES,ES
169,0,EW,SS,CK
169,0,NS,SS,CK
169,1837,EW,ID,NK
169,1837,NS,ID,NK
169,2171,ES,ES,ES
852,0,EW,SS,NK
852,0,NS,SS,NK
852,350,EW,AD,NK
852,356,EW,IK,EK
852,396,NS,IK,EK
852,925,EW,ID,NK
852,925,NS,ID,NK
852,2171,ES,ES,ES
1355,0,EW,SS,NK
1355,0,NS,SS,NK
1355,364,EW,AD,NK
1355,396,EW,IK,CK
1355,456,NS,IK,CK
1355,1126,NS,ID,NK
1355,1297,EW,ID,NK
1355,2171,ES,ES,ES
96,0,EW,SS,CK
96,0,NS,SS,NK
96,2171,ES,ES,ES
645,0,EW,SS,NK
645,0,NS,SS,NK
645,1214,EW,AD,NK
645,1220,EW,IK,EK
645,1252,NS,IK,EK
645,1981,EW,ID,NK
645,1981,NS,ID,NK
645,2171,ES,ES,ES
582,0,EW,SS,NK
582,0,NS,SS,NK
582,269,EW,AD,NK
582,276,EW,IK,EK
582,311,NS,IK,CK
582,2171,ES,ES,ES
902,0,EW,SS,NK
902,0,NS,SS,NK
902,1039,EW,AD,NK
902,1046,EW,IK,CK
902,1469,NS,IK,CK
902,2171,ES,ES,ES
637,0,EW,SS,NK
637,0,NS,SS,NK
637,1162,EW,AD,NK
637,1168,EW,IK,EK
637,1198,NS,IK,EK
637,1945,EW,ID,NK
637,1945,NS,ID,NK
637,2171,ES,ES,ES
1354,0,EW,SS,NK
1354,0,NS,SS,NK
1354,1014,EW,AD,NK
1354,1021,EW,IK,CK
1354,1042,NS,IK,CK
1354,1473,NS,ID,NK
1354,1885,EW,ID,NK
1354,2171,ES,ES,ES
726,0,EW,SS,NK
726,0,NS,SS,NK
726,1037,EW,AD,NK
726,1043,EW,IK,EK
726,1061,NS,IK,CK
726,2171,ES,ES,ES
1392,0,EW,SS,NK
1392,0,NS,SS,NK
1392,741,EW,AD,NK
1392,748,EW,IK,HK
1392,782,NS,IK,HK
1392,1859,NS,ID,NK
1392,2077,EW,ID,NK
1392,2171,ES,ES,ES
339,0,EW,SS,EK
339,0,NS,SS,NK
339,521,NS,IK,EK
339,1189,EW,ID,NK
339,1189,NS,ID,NK
339,1422,EW,AD,NK
339,2171,ES,ES,ES
174,0,EW,SS,CK
174,0,NS,SS,CK
174,781,EW,ID,NK
174,781,NS,ID,NK
174,869,EW,AD,NK
174,2171,ES,ES,ES
538,0,EW,SS,NK
538,0,NS,SS,NK
538,1048,EW,AD,NK
538,1055,EW,IK,EK
538,1096,NS,IK,EK
538,2171,ES,ES,ES
1338,0,EW,SS,NK
1338,0,NS,SS,NK
1338,425,EW,AD,NK
1338,432,EW,IK,CK
1338,470,NS,IK,CK
1338,1333,EW,ID,NK
1338,1333,NS,ID,NK
1338,2171,ES,ES,ES
522,0,EW,SS,HK
522,0,NS,SS,HK
522,1153,EW,ID,NK
522,1153,NS,ID,NK
522,1229,EW,AD,NK
522,1277,EW,AD,NK
522,2171,ES,ES,ES
1461,0,EW,SS,NK
1461,0,NS,SS,NK
1461,306,EW,AD,NK
1461,312,EW,IK,CK
1461,325,NS,IK,CK
1461,1594,NS,ID,NK
1461,2171,ES,ES,ES
405,0,EW,SS,EK
405,0,NS,SS,CK
405,757,EW,ID,NK
405,757,NS,ID,NK
405,2171,ES,ES,ES
635,0,EW,SS,NK
635,0,NS,SS,NK
635,427,EW,AD,NK
635,433,EW,IK,CK
635,438,NS,IK,EK
635,1165,EW,ID,NK
635,1165,NS,ID,NK
635,2171,ES,ES,ES
777,0,EW,SS,NK
777,0,NS,SS,NK
777,338,EW,AD,NK
777,344,EW,IK,CK
777,349,NS,IK,EK
777,2171,ES,ES,ES
945,0,EW,SS,NK
945,0,NS,SS,NK
945,1003,EW,AD,NK
945,1010,EW,IK,HK
945,1031,NS,IK,HK
945,2171,ES,ES,ES
1518,0,EW,SS,NK
1518,0,NS,SS,NK
1518,1228,EW,AD,NK
1518,1235,EW,IK,CK
1518,2171,ES,ES,ES
1018,0,EW,SS,NK
1018,0,NS,SS,NK
1018,741,EW,AD,NK
1018,748,EW,IK,HK
1018,782,NS,IK,HK
1018,1859,NS,ID,NK
1018,2171,ES,ES,ES
32,0,EW,SS,CK
32,0,NS,SS,CK
32,2207,ES,ES,ES
502,0,EW,SS,EK
502,0,NS,SS,NK
502,521,NS,IK,EK
502,1189,EW,ID,NK
502,1189,NS,ID,NK
502,1422,EW,AD,NK
502,1782,EW,AD,NK
502,1789,EW,IK,EK
502,1827,NS,IK,EK
502,2171,ES,ES,ES
1552,0,EW,SS,CK
1552,0,NS,SS,CK
1552,1015,NS,ID,NK
1552,2171,ES,ES,ES
1636,0,EW,SS,EK
1636,0,NS,SS,EK
1636,2171,ES,ES,ES
1015,0,EW,SS,NK
1015,0,NS,SS,NK
1015,52,EW,AD,NK
1015,84,EW,IK,HK
1015,147,NS,IK,HK
1015,1596,NS,ID,NK
1015,2171,ES,ES,ES
1566,0,EW,SS,CK
1566,0,NS,SS,CK
1566,620,NS,ID,NK
1566,2171,ES,ES,ES
1157,0,EW,SS,NK
1157,0,NS,SS,NK
1157,385,EW,AD,NK
1157,391,EW,IK,CK
1157,417,NS,IK,CK
1157,1765,EW,ID,NK
1157,1765,NS,ID,NK
1157,2171,ES,ES,ES
618,0,EW,SS,NK
618,0,NS,SS,NK
618,311,EW,AD,NK
618,318,EW,IK,EK
618,348,NS,IK,EK
618,2171,ES,ES,ES
566,0,EW,SS,NK
566,0,NS,SS,NK
566,1017,EW,AD,NK
566,1024,EW,IK,EK
566,1066,NS,IK,EK
566,2171,ES,ES,ES
844,0,EW,SS,NK
844,0,NS,SS,NK
844,1042,EW,AD,NK
844,1048,EW,IK,CK
844,1055,NS,IK,EK
844,1861,EW,ID,NK
844,1861,NS,ID,NK
844,2171,ES,ES,ES
1432,0,EW,SS,NK
1432,0,NS,SS,NK
1432,621,EW,AD,NK
1432,627,EW,IK,CK
1432,637,NS,IK,CK
1432,1631,NS,ID,NK
1432,1945,EW,ID,NK
1432,2171,ES,ES,ES
1250,0,EW,SS,CK
1250,0,NS,SS,CK
1250,2171,ES,ES,ES
591,0,EW,SS,NK
591,0,NS,SS,NK
591,1263,EW,AD,NK
591,1269,EW,IK,EK
591,1292,NS,IK,CK
591,2171,ES,ES,ES
1597,0,EW,SS,EK
1597,0,NS,SS,CK
1597,1601,NS,ID,NK
1597,2171,ES,ES,ES
827,0,EW,SS,NK
827,0,NS,SS,NK
827,1282,EW,AD,NK
827,1289,EW,IK,EK
827,1343,NS,IK,EK
827,2101,EW,ID,NK
827,2101,NS,ID,NK
827,2171,ES,ES,ES
668,0,EW,SS,NK
668,0,NS,SS,NK
668,264,EW,AD,NK
668,271,EW,IK,EK
668,295,NS,IK,CK
668,1381,EW,ID,NK
668,1381,NS,ID,NK
668,2171,ES,ES,ES
1371,0,EW,SS,NK
1371,0,NS,SS,NK
1371,325,EW,AD,NK
1371,331,EW,IK,CK
1371,349,NS,IK,CK
1371,1271,NS,ID,NK
1371,1573,EW,ID,NK
1371,2171,ES,ES,ES
1657,0,EW,SS,EK
1657,0,NS,SS,EK
1657,2171,ES,ES,ES
589,0,EW,SS,NK
589,0,NS,SS,NK
589,493,EW,AD,NK
589,499,EW,IK,EK
589,521,NS,IK,EK
589,2171,ES,ES,ES
28,0,EW,SS,CK
28,0,NS,SS,CK
28,2171,ES,ES,ES
1624,0,EW,SS,CK
1624,0,NS,SS,CK
1624,1231,NS,ID,NK
1624,2171,ES,ES,ES
1049,0,EW,SS,NK
1049,0,NS,SS,NK
1049,621,EW,AD,NK
1049,627,EW,IK,CK
1049,639,NS,IK,CK
1049,1740,NS,ID,NK
1049,2171,ES,ES,ES
221,0,EW,SS,CK
221,0,NS,SS,NK
221,275,EW,ID,NK
221,298,EW,AD,NK
221,1040,EW,IK,CK
221,2171,ES,ES,ES
1023,0,EW,SS,NK
1023,0,NS,SS,NK
1023,379,EW,AD,NK
1023,432,EW,IK,HK
1023,612,NS,IK,HK
1023,1617,NS,ID,NK
1023,2171,ES,ES,ES
375,0,EW,SS,EK
375,0,NS,SS,EK
375,1261,EW,ID,NK
375,1261,NS,ID,NK
375,1384,EW,AD,NK
375,1441,EW,AD,NK
375,1447,EW,IK,EK
375,1463,NS,IK,EK
375,2171,ES,ES,ES
81,0,EW,SS,CK
81,0,NS,SS,NK
81,2171,ES,ES,ES
849,0,EW,SS,NK
849,0,NS,SS,NK
849,1029,EW,AD,NK
849,1035,EW,IK,EK
849,1061,NS,IK,CK
849,1969,EW,ID,NK
849,1969,NS,ID,NK
849,2171,ES,ES,ES
266,0,EW,SS,EK
266,0,NS,SS,EK
266,289,EW,ID,NK
266,289,NS,ID,NK
266,1189,EW,AD,NK
266,1309,EW,AD,NK
266,1316,EW,IK,EK
266,2171,ES,ES,ES
732,0,EW,SS,NK
732,0,NS,SS,NK
732,1162,EW,AD,NK
732,1168,EW,IK,EK
732,1198,NS,IK,EK
732,2171,ES,ES,ES
150,0,EW,SS,CK
150,0,NS,SS,CK
150,2101,EW,ID,NK
150,2101,NS,ID,NK
150,2171,ES,ES,ES
620,0,EW,SS,NK
620,0,NS,SS,NK
620,122,EW,AD,NK
620,128,EW,IK,EK
620,179,NS,IK,CK
620,2171,ES,ES,ES
105,0,EW,SS,NK
105,0,NS,SS,NK
105,99,EW,AD,NK
105,126,EW,IK,HK
105,215,NS,IK,HK
105,2171,ES,ES,ES
304,0,EW,SS,CK
304,0,NS,SS,EK
304,193,EW,ID,NK
304,193,NS,ID,NK
304,605,EW,AD,NK
304,769,EW,AD,NK
304,775,EW,IK,CK
304,781,NS,IK,EK
304,2171,ES,ES,ES
1445,0,EW,SS,NK
1445,0,NS,SS,NK
1445,364,EW,AD,NK
1445,396,EW,IK,CK
1445,456,NS,IK,CK
1445,1294,NS,ID,NK
1445,2171,ES,ES,ES
989,0,EW,SS,NK
989,0,NS,SS,NK
989,481,EW,AD,NK
989,564,EW,IK,CK
989,667,NS,IK,CK
989,1518,NS,ID,NK
989,2171,ES,ES,ES
346,0,EW,SS,EK
346,0,NS,SS,EK
346,505,EW,ID,NK
346,505,NS,ID,NK
346,2171,ES,ES,ES
791,0,EW,SS,NK
791,0,NS,SS,NK
791,1140,EW,AD,NK
791,1146,EW,IK,EK
791,1186,NS,IK,EK
791,2171,ES,ES,ES
416,0,EW,SS,NK
416,0,NS,SS,NK
416,111,EW,AD,NK
416,118,EW,IK,EK
416,138,NS,IK,CK
416,2171,ES,ES,ES
1034,0,EW,SS,NK
1034,0,NS,SS,NK
1034,1345,EW,AD,NK
1034,1359,EW,IK,HK
1034,1378,NS,IK,HK
1034,1797,NS,ID,NK
1034,2171,ES,ES,ES
1109,0,EW,SS,NK
1109,0,NS,SS,NK
1109,28,EW,AD,NK
1109,35,EW,IK,CK
1109,310,NS,IK,CK
1109,1477,EW,ID,NK
1109,1477,NS,ID,NK
1109,2171,ES,ES,ES
553,0,EW,SS,NK
553,0,NS,SS,NK
553,1214,EW,AD,NK
553,1220,EW,IK,EK
553,1252,NS,IK,EK
553,2171,ES,ES,ES
301,0,EW,SS,CK
301,0,NS,SS,EK
301,1165,EW,ID,NK
301,1165,NS,ID,NK
301,2030,EW,AD,NK
301,2122,EW,AD,NK
301,2129,EW,IK,CK
301,2134,NS,IK,EK
301,2171,ES,ES,ES
303,0,EW,SS,CK
303,0,NS,SS,EK
303,709,EW,ID,NK
303,709,NS,ID,NK
303,736,EW,AD,NK
303,973,EW,AD,NK
303,980,EW,IK,CK
303,2171,ES,ES,ES
1783,0,EW,SS,EK
1783,0,NS,SS,EK
1783,481,NS,ID,NK
1783,2171,ES,ES,ES
43,0,EW,SS,CK
43,0,NS,SS,CK
43,2207,ES,ES,ES
1006,0,EW,SS,NK
1006,0,NS,SS,NK
1006,1607,EW,AD,NK
1006,1614,EW,IK,CK
1006,2171,ES,ES,ES
657,0,EW,SS,NK
657,0,NS,SS,NK
657,41,EW,AD,NK
657,72,EW,IK,EK
657,179,NS,IK,CK
657,805,EW,ID,NK
657,805,NS,ID,NK
657,2171,ES,ES,ES
213,0,EW,SS,HK
213,0,NS,SS,HK
213,421,EW,ID,NK
213,421,NS,ID,NK
213,676,EW,AD,NK
213,745,EW,AD,NK
213,762,EW,IK,HK
213,1950,NS,IK,HK
213,2183,ES,ES,ES
1876,0,EW,SS,CK
1876,0,NS,SS,EK
1876,2171,ES,ES,ES
1347,0,EW,SS,NK
1347,0,NS,SS,NK
1347,815,EW,AD,NK
1347,821,EW,IK,CK
1347,836,NS,IK,CK
1347,1597,EW,ID,NK
1347,1597,NS,ID,NK
1347,2171,ES,ES,ES
1792,0,EW,SS,EK
1792,0,NS,SS,EK
1792,1020,NS,ID,NK
1792,2171,ES,ES,ES
969,0,EW,SS,NK
969,0,NS,SS,NK
969,882,EW,AD,NK
969,888,EW,IK,CK
969,924,NS,IK,CK
969,2171,ES,ES,ES
1005,0,EW,SS,NK
1005,0,NS,SS,NK
1005,1524,EW,AD,NK
1005,1530,EW,IK,CK
1005,1554,NS,IK,CK
1005,1901,NS,ID,NK
1005,2171,ES,ES,ES
228,0,EW,SS,CK
228,0,NS,SS,CK
228,2171,ES,ES,ES
1153,0,EW,SS,NK
1153,0,NS,SS,NK
1153,182,EW,AD,NK
1153,188,EW,IK,CK
1153,194,NS,IK,CK
1153,1033,EW,ID,NK
1153,1033,NS,ID,NK
1153,2171,ES,ES,ES
1805,0,EW,SS,CK
1805,0,NS,SS,EK
1805,292,NS,ID,NK
1805,2171,ES,ES,ES
960,0,EW,SS,NK
960,0,NS,SS,NK
960,852,EW,AD,NK
960,858,EW,IK,CK
960,914,NS,IK,CK
960,2171,ES,ES,ES
660,0,EW,SS,NK
660,0,NS,SS,NK
660,1133,EW,AD,NK
660,1139,EW,IK,EK
660,1173,NS,IK,EK
660,1633,EW,ID,NK
660,1633,NS,ID,NK
660,2171,ES,ES,ES
466,0,EW,SS,NK
466,0,NS,SS,NK
466,28,EW,AD,NK
466,1964,EW,AD,NK
466,1971,EW,IK,CK
466,2171,ES,ES,ES
1206,0,EW,SS,CK
1206,0,NS,SS,CK
1206,2171,ES,ES,ES
183,0,EW,SS,HK
183,0,NS,SS,HK
183,421,EW,ID,NK
183,421,NS,ID,NK
183,676,EW,AD,NK
183,2183,ES,ES,ES
918,0,EW,SS,NK
918,0,NS,SS,NK
918,159,EW,AD,NK
918,166,EW,IK,CK
918,176,NS,IK,CK
918,2171,ES,ES,ES
1606,0,EW,SS,CK
1606,0,NS,SS,CK
1606,1698,NS,ID,NK
1606,2171,ES,ES,ES
1404,0,EW,SS,NK
1404,0,NS,SS,NK
1404,777,EW,AD,NK
1404,785,EW,IK,HK
1404,913,NS,IK,HK
1404,1596,NS,ID,NK
1404,1693,EW,ID,NK
1404,2171,ES,ES,ES
1771,0,EW,SS,EK
1771,0,NS,SS,EK
1771,814,NS,ID,NK
1771,2171,ES,ES,ES
1083,0,EW,SS,NK
1083,0,NS,SS,NK
1083,1166,EW,AD,NK
1083,1212,EW,IK,CK
1083,1338,NS,IK,CK
1083,2089,EW,ID,NK
1083,2089,NS,ID,NK
1083,2171,ES,ES,ES
445,0,EW,SS,NK
445,0,NS,SS,NK
445,420,EW,AD,NK
445,466,EW,AD,NK
445,1307,EW,AD,NK
445,1314,EW,IK,EK
445,1346,NS,IK,EK
445,2171,ES,ES,ES
1512,0,EW,SS,NK
1512,0,NS,SS,NK
1512,852,EW,AD,NK
1512,858,EW,IK,CK
1512,914,NS,IK,CK
1512,1932,NS,ID,NK
1512,2171,ES,ES,ES
157,0,EW,SS,CK
157,0,NS,SS,CK
157,1561,EW,ID,NK
157,1561,NS,ID,NK
157,2171,ES,ES,ES
30,0,EW,SS,CK
30,0,NS,SS,NK
30,2207,ES,ES,ES
1452,0,EW,SS,NK
1452,0,NS,SS,NK
1452,1029,EW,AD,NK
1452,1035,EW,IK,CK
1452,1050,NS,IK,CK
1452,1984,NS,ID,NK
1452,2171,ES,ES,ES
216,0,EW,SS,HK
